datetime_utc,lmp,congestion,loss,energy
2023-11-17 17:00:00+00:00,24.647499999999997,-10.613333333333333,1.045,34.21583333333333
2023-11-17 18:00:00+00:00,26.198571428571427,-2.6235714285714287,1.7185714285714284,27.103571428571424
2023-11-17 19:00:00+00:00,29.314999999999998,-28.834166666666665,0.03333333333333333,58.11583333333333
2023-11-17 20:00:00+00:00,31.147499999999997,-20.096666666666668,0.7808333333333333,50.46333333333333
2023-11-17 21:00:00+00:00,38.66916666666666,-16.5275,1.5675,53.629166666666656
2023-11-17 22:00:00+00:00,37.0675,-16.9975,1.4575000000000002,52.607499999999995
2023-11-17 23:00:00+00:00,33.3125,-14.6275,1.3691666666666666,46.57083333333333
2023-11-18 00:00:00+00:00,29.521666666666665,-0.30333333333333334,2.0283333333333333,27.796666666666667
2023-11-18 01:00:00+00:00,27.49083333333333,0.0,1.8075,25.68333333333333
2023-11-18 02:00:00+00:00,24.2075,0.0,1.4825,22.725
2023-11-18 03:00:00+00:00,26.5825,0.0,1.6224999999999998,24.96
2023-11-18 04:00:00+00:00,28.253333333333334,0.0,1.6341666666666665,26.61916666666667
2023-11-18 05:00:00+00:00,31.647499999999997,0.0,1.535,30.112499999999997
2023-11-18 06:00:00+00:00,28.353333333333335,0.0,1.2716666666666667,27.081666666666667
2023-11-18 07:00:00+00:00,27.718333333333334,0.0,1.215,26.503333333333334
2023-11-18 08:00:00+00:00,26.769166666666667,0.0,1.1975,25.571666666666665
2023-11-18 09:00:00+00:00,27.36,0.0,1.1875,26.1725
2023-11-18 10:00:00+00:00,27.125,0.0,1.1941666666666666,25.930833333333332
2023-11-18 11:00:00+00:00,26.371666666666666,0.0,1.3291666666666666,25.0425
2023-11-18 12:00:00+00:00,29.144166666666667,0.0,1.64,27.504166666666666
2023-11-18 13:00:00+00:00,36.6975,0.0,2.1766666666666667,34.52083333333333
2023-11-18 14:00:00+00:00,30.588333333333335,-3.0283333333333338,1.7,31.916666666666668
2023-11-18 15:00:00+00:00,25.688333333333333,-19.87333333333333,0.3558333333333333,45.20583333333333
2023-11-18 16:00:00+00:00,21.411666666666665,-21.433333333333334,-9.25185853854297e-18,42.845
2023-11-18 17:00:00+00:00,26.020833333333332,-6.536666666666666,1.195,31.362499999999997
2023-11-18 18:00:00+00:00,30.73428571428571,-26.819285714285716,0.24285714285714285,57.31071428571429
2023-11-18 19:00:00+00:00,30.478333333333335,-30.1825,0.01833333333333334,60.642500000000005
2023-11-18 20:00:00+00:00,35.7525,-27.2825,0.5808333333333333,62.454166666666666
2023-11-18 21:00:00+00:00,43.98666666666667,-5.477499999999999,2.4933333333333336,46.97083333333334
2023-11-18 22:00:00+00:00,45.90083333333334,-0.125,3.080833333333333,42.94500000000001
2023-11-18 23:00:00+00:00,38.06166666666667,-9.900833333333333,1.9425,46.019999999999996
2023-11-19 00:00:00+00:00,22.159166666666668,-2.983333333333333,1.2725,23.87
2023-11-19 01:00:00+00:00,32.9,-27.863333333333333,0.345,60.41833333333334
2023-11-19 02:00:00+00:00,28.190833333333334,-15.218333333333334,0.8766666666666666,42.5325
2023-11-19 03:00:00+00:00,29.82428571428571,-21.667857142857144,0.535,50.957142857142856
2023-11-19 04:00:00+00:00,33.9525,-11.254166666666665,1.4241666666666666,43.7825
2023-11-19 05:00:00+00:00,31.2375,-4.8175,1.53,34.525
2023-11-19 06:00:00+00:00,30.13153846153846,-5.823846153846154,1.4246153846153846,34.53076923076923
